Amplitude,Width,Height,Area
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,2,1,0.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,25,12,180.5
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
255,4,3,5.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
255,7,10,45.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
